Address, Collateral Gains
0xb523376B23D868620Ca292197B3DaBe42111064F, 2462.490997942386831275
0x64888fB6cf9B649184c08a304DF4c39CB32c6254, 140.055555555555555555
0x162Ef408d73b39E122d5B00deEc2A4Bc68fcc677, 2.53839834253920442
0x11C56F382988b5b0171B447fa63372b357F937fD, 183.7608056841563786
0x06390D61E503EDA148949b173A13D0B7A66ce027, 6126.852949520938788944
0x85747c1D2506D9a1d2b3725e0c4E0EcccFED9c57, 709.007383009065168684
0x179BFc8dfEecd583c2F3Fe31553Cc618aD79ec17, 12098.725524035265136707
0x8eA6d891C37164A93819a865204D3329783768cc, 20392.617009711359901454
0x8e90C5cdd534127de87e887Eff72FE5D37952171, 111.111214705065462588
0xd88532f2150e0831E1Aa81443Bc0F17E76917C72, 5787.048435333181366588
0x284Fb91995188055685Ae1c31029c83fb7dd1011, 88.551521610446355443
0xbC14E05d76Da2eC66c9DfdA0d67C7c9e8447f368, 100.0
0x8828808d692bFa78d4A8167179bBfA79534AE7f5, 133.054076646090534979
0x53143A1404277d27EF7007751739ce950896A3c2, 4500.0
0x2e1C1D4e7cB0a1DA923c2181B6A0a71F5D2c729B, 0.594357920761615414
0xcC0E4aC1E213b5C5007881380cb9D18E0eDb2D96, 622.801177904129257837
0x2BcAe3727A5aB175739ff4512590e34b608a3FFD, 6000.0
0xa4F359b5F3793C7c878626B979d3BD87A55bade6, 4424.83495221363594144
0x9263B9A94Ab3e51d60dFdb2C6d9e01b3145A2638, 59.324074074074074074
0xcDd3450Df80500A3ec59235892829dD766667d7E, 6.236332106805584764
0x94EebF2F849c93582c6b4eCbc976C8cdA581f6d3, 502.308905671260941238
0x1F3ca34e78Ccb5581807B51915b0Afe304A92450, 6000.0
0xb10269066Bb12c54F549E5AF00C19238CcA1c6D0, 5064.936921296296296296
0xd3a6016e1c7C3de01AA2D25B74342Cb5E2eC4616, 2492.771342388554600317
0xA65001b4b6a1F7D0db139F1739896e811900047f, 4500.0
0x52087B1936f3Ae22ba4D33b49fCfC490F4D2735D, 4846.833639857222780784
0x4F90A73c7986369C0D07008FB1eb65478070494C, 15300.0
0xF07b4078AFbFc4F36CBAf63258e74b6f41aFB71c, 999.999999999999999999
0xacF1Dea72FF8faE372BedE5f6Ee1A082B1f453E3, 600.0
0x90800352E57a3e8f5d116468B55C0F1553ea6f4a, 7.930148211605635621
0x4C7367C3f88616606BC7b1c98d7788cAA32A39eD, 2217.059139865752341786
0xd17314761b84d7D63c45f40633f7beb402c04E5c, 618.062995509183390812
0x7032d6E0b7413D05a222bAFaD75B94284489438A, 958.008230452674897119
0x855093431ee7211b21BE22C3634b34A827652a43, 6000.0
0xC10cC29F840B8885e321C62E0C1BE8ff63f9991E, 86.91046875
0x4ada7eEB8D4b619B85d929290651ee12b1BF84c8, 8847.004115226337448558
0xb4EE4eAa42033eEDD96db1bC1E4d157846398B50, 300.0
0x4F2Aec2bEC8127298C17BC006284eEA27d83e87c, 617.432100472115898007
0x334dd823de8037464ef20af6e8cB504821F5F516, 5517.826607524504237325
0x6FF52E31c4d7b257D7B85AfD3D338F3bcd5EC0D5, 311.170495937545151791
0x3BD51252D0118A11A47D4fd56da023854af58F3b, 9000.0
0x62F1023d2b96d8B4290b02050747B8A8D25012D1, 6000.0
0x7994Ab8A936F4FCc4901d1E6F94694d929e3417E, 9600.0
0xB597ebBf9323d91c4a914592398b51ff084a20b1, 449.953575102880658436
0x4f03adC5e9ba8F90d4192EB5Dc5D34Cc444C7B66, 1490.974082773051351664
0x7644E55de551555Ad771439A67A1228DF4DA49b5, 173.51105694691549578
0x47D8067ba241b71afFa145153fb0601c456fd441, 4500.0
0x445F7D76abF2Eb5f3AdF214429ca4E0031ac22dE, 322.919342976490369023
0xc84096ee48090Fef832D0A77082385ea0EA2993D, 0.471193415637860081
0xC4a29939176A4EdCE578D46c7A8b2BeD8D5263b1, 173.276857191601122484
0x12348808206789440893d163DEb8012CD1CF111c, 1.3186072265625
0xC051fed6280D6fE686947455802dC8190Ee76390, 584.179580164679161189
0x29036a8524a80129fA435687E1309a8759A62e4d, 646.515946502057613167
0x80b3f88a96953D622dab86B5e0C35349059e0a3e, 4500.0
0xCD99fE3C747D42C6D2d414072bEE657437637026, 399.999999999999999999
0x9bD79f0B02b6FF20Ca7311E6d06A6f785D824Db7, 0.310935895809972364
0xDC4c7e0c78Db8fb1BeaF0a300d1A04D4B408737e, 290.54166327954109201
0xEE523973E82ce5635523aae3aBd95448a279D30A, 16105.469838842006875474
0x7Da2d3A40D602d451fC7a609e495B8cb0d298ED8, 0.018240828694646801
0xfB2B0359d9A79729A8Ee2c80F6D50AD919d6EedE, 343.367039076799959345
0x230F8C599a68b9f2a8908D2AFef05BE0D76b15d1, 895.696591442165515421
0xaFCde30B30842BF238C35F4A048123200ac617E2, 3501.776126746115581654
0x0ac4ABAe0bE8d658A818C3123995721E4Fb57E58, 750.872816791354331573
0x8f16077d2ea4a17E77B4DA1F7F63aEdCd779F6AA, 6000.0
